Pos,No,Driver,Car,Time,Gap,Laps
1,16,Charles Leclerc LEC,Ferrari,1:12.656,,30
2,55,Carlos Sainz SAI,Ferrari,1:12.700,+0.044s,32
3,11,Sergio Perez PER,Red Bull Racing RBPT,1:13.035,+0.379s,31
4,1,Max Verstappen VER,Red Bull Racing RBPT,1:13.103,+0.447s,33
5,4,Lando Norris NOR,McLaren Mercedes,1:13.294,+0.638s,24
6,63,George Russell RUS,Mercedes,1:13.406,+0.750s,31
7,10,Pierre Gasly GAS,AlphaTauri RBPT,1:13.636,+0.980s,32
8,14,Fernando Alonso ALO,Alpine Renault,1:13.912,+1.256s,31
9,5,Sebastian Vettel VET,Aston Martin Aramco Mercedes,1:14.059,+1.403s,32
10,22,Yuki Tsunoda TSU,AlphaTauri RBPT,1:14.134,+1.478s,27
11,20,Kevin Magnussen MAG,Haas Ferrari,1:14.239,+1.583s,32
12,44,Lewis Hamilton HAM,Mercedes,1:14.267,+1.611s,29
13,77,Valtteri Bottas BOT,Alfa Romeo Ferrari,1:14.468,+1.812s,28
14,23,Alexander Albon ALB,Williams Mercedes,1:14.486,+1.830s,33
15,24,Zhou Guanyu ZHO,Alfa Romeo Ferrari,1:14.525,+1.869s,23
16,18,Lance Stroll STR,Aston Martin Aramco Mercedes,1:14.623,+1.967s,29
17,47,Mick Schumacher MSC,Haas Ferrari,1:14.894,+2.238s,33
18,31,Esteban Ocon OCO,Alpine Renault,1:15.216,+2.560s,34
19,6,Nicholas Latifi LAT,Williams Mercedes,1:16.276,+3.620s,33
20,3,Daniel Ricciardo RIC,McLaren Mercedes,,,2
